Population,name_of_P1,name_of_P2,R,CIL,CIU,N,R_type
ASW,P1.anc.YRI.2way.rand.82,P2.anc.YRI.2way.rand.82,-0.167137557440659,-0.6575672678143,0.422781869698734,13,pearson
ASW,P1.anc.YRI.2way.rand.83,P2.anc.YRI.2way.rand.83,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.83,P2.anc.YRI.2way.rand.83,0.208813440412948,-0.386658087343886,0.681401376811605,13,pearson
ASW,P1.anc.YRI.2way.rand.84,P2.anc.YRI.2way.rand.84,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.84,P2.anc.YRI.2way.rand.84,-0.205764985046835,-0.679691315651181,0.389363852935855,13,pearson
ASW,P1.anc.YRI.2way.rand.85,P2.anc.YRI.2way.rand.85,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.85,P2.anc.YRI.2way.rand.85,-0.063605522706586,-0.59378133730143,0.505080689775268,13,pearson
ASW,P1.anc.YRI.2way.rand.86,P2.anc.YRI.2way.rand.86,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.86,P2.anc.YRI.2way.rand.86,-0.135508586616708,-0.638799079942731,0.449000551119778,13,pearson
ASW,P1.anc.YRI.2way.rand.87,P2.anc.YRI.2way.rand.87,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.87,P2.anc.YRI.2way.rand.87,-0.180137133118494,-0.66510848114427,0.411711760327772,13,pearson
ASW,P1.anc.YRI.2way.rand.88,P2.anc.YRI.2way.rand.88,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.88,P2.anc.YRI.2way.rand.88,-0.00515327247476293,-0.554563958150985,0.547386265753227,13,pearson
ASW,P1.anc.YRI.2way.rand.89,P2.anc.YRI.2way.rand.89,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.89,P2.anc.YRI.2way.rand.89,-0.10724305300395,-0.621504085147471,0.47160933626104,13,pearson
ASW,P1.anc.YRI.2way.rand.90,P2.anc.YRI.2way.rand.90,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.90,P2.anc.YRI.2way.rand.90,-0.144757607911483,-0.644349996083996,0.441436355129463,13,pearson
ASW,P1.anc.YRI.2way.rand.91,P2.anc.YRI.2way.rand.91,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.91,P2.anc.YRI.2way.rand.91,-0.0593970611069876,-0.59103946902498,0.508220733962297,13,pearson
ASW,P1.anc.YRI.2way.rand.92,P2.anc.YRI.2way.rand.92,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.92,P2.anc.YRI.2way.rand.92,-0.177600601389134,-0.663644734869978,0.413885609861616,13,pearson
ASW,P1.anc.YRI.2way.rand.93,P2.anc.YRI.2way.rand.93,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.93,P2.anc.YRI.2way.rand.93,-0.171330064672881,-0.660010176722203,0.419230767471689,13,pearson
ASW,P1.anc.YRI.2way.rand.94,P2.anc.YRI.2way.rand.94,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.94,P2.anc.YRI.2way.rand.94,-0.13608185518003,-0.639144664200759,0.44853413343761,13,pearson
ASW,P1.anc.YRI.2way.rand.95,P2.anc.YRI.2way.rand.95,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.95,P2.anc.YRI.2way.rand.95,-0.104468103668472,-0.619778702116618,0.473788658148801,13,pearson
ASW,P1.anc.YRI.2way.rand.96,P2.anc.YRI.2way.rand.96,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.96,P2.anc.YRI.2way.rand.96,-0.131404896759009,-0.636319302561999,0.452330083397155,13,pearson
ASW,P1.anc.YRI.2way.rand.97,P2.anc.YRI.2way.rand.97,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.97,P2.anc.YRI.2way.rand.97,-0.159957454485252,-0.653359440740026,0.428821708510831,13,pearson
ASW,P1.anc.YRI.2way.rand.98,P2.anc.YRI.2way.rand.98,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.98,P2.anc.YRI.2way.rand.98,-0.115469256515985,-0.626589751141079,0.465107020762935,13,pearson
ASW,P1.anc.YRI.2way.rand.99,P2.anc.YRI.2way.rand.99,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.99,P2.anc.YRI.2way.rand.99,-0.167556510892691,-0.657811850154213,0.422427824123922,13,pearson
ASW,P1.anc.YRI.2way.rand.100,P2.anc.YRI.2way.rand.100,-0.138713322800172,-0.615405118713686,0.412274525345424,13,corsym
ASW,P1.anc.YRI.2way.rand.100,P2.anc.YRI.2way.rand.100,-0.180234576896883,-0.665164638402163,0.411628114841647,13,pearson
CLM,P1.anc.YRI,P2.anc.YRI,0.936131618779255,0.878048198527262,0.967036524089051,35,corsym
CLM,P1.anc.IBS,P2.anc.IBS,-0.0696041533645713,-0.387068308826684,0.262613383073763,35,corsym
CLM,P1.anc.NAM,P2.anc.NAM,0.17205790910778,-0.163366548510363,0.471826099393942,35,corsym
CLM,P1.anc.YRI.2way,P2.anc.YRI.2way,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.adm.YRI,P2.adm.YRI,0.025569970855321,-0.303213474458168,0.348913177457283,35,corsym
CLM,P1.adm.IBS,P2.adm.IBS,0.278831158075725,-0.0521685489628793,0.554630497991284,35,corsym
CLM,P1.adm.NAM,P2.adm.NAM,0.271908299605789,-0.0596360277016657,0.549422353931763,35,corsym
CLM,P1.anc.YRI,P2.anc.YRI,0.951312955026793,0.904957683562989,0.975351769743841,35,pearson
CLM,P1.anc.IBS,P2.anc.IBS,-0.0293854349364757,-0.359115308843448,0.306866125200498,35,pearson
CLM,P1.anc.NAM,P2.anc.NAM,0.182587630783907,-0.160419937087066,0.486247614084343,35,pearson
CLM,P1.anc.YRI.2way,P2.anc.YRI.2way,-0.0341952631181869,-0.363301818777932,0.302498387684426,35,pearson
CLM,P1.adm.YRI,P2.adm.YRI,0.038158153319388,-0.298889086607404,0.366741190227677,35,pearson
CLM,P1.adm.IBS,P2.adm.IBS,0.277813885602238,-0.0610882398067574,0.559281829051993,35,pearson
CLM,P1.adm.NAM,P2.adm.NAM,0.262097812186146,-0.0779578167978913,0.547522035439998,35,pearson
CLM,P1.anc.YRI.2way.rand.1,P2.anc.YRI.2way.rand.1,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.1,P2.anc.YRI.2way.rand.1,-0.127428854477308,-0.441909607916789,0.214945394725393,35,pearson
CLM,P1.anc.YRI.2way.rand.2,P2.anc.YRI.2way.rand.2,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.2,P2.anc.YRI.2way.rand.2,-0.123935395477312,-0.439048768290275,0.21832833696111,35,pearson
CLM,P1.anc.YRI.2way.rand.3,P2.anc.YRI.2way.rand.3,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.3,P2.anc.YRI.2way.rand.3,-0.128475939659241,-0.442765835585689,0.213929831569727,35,pearson
CLM,P1.anc.YRI.2way.rand.4,P2.anc.YRI.2way.rand.4,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.4,P2.anc.YRI.2way.rand.4,-0.122859213940993,-0.43816617977224,0.219368818397035,35,pearson
CLM,P1.anc.YRI.2way.rand.5,P2.anc.YRI.2way.rand.5,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.5,P2.anc.YRI.2way.rand.5,-0.11494414239372,-0.431656208851152,0.226997481274641,35,pearson
CLM,P1.anc.YRI.2way.rand.6,P2.anc.YRI.2way.rand.6,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.6,P2.anc.YRI.2way.rand.6,-0.137338207361862,-0.449989849133869,0.205304612572103,35,pearson
CLM,P1.anc.YRI.2way.rand.7,P2.anc.YRI.2way.rand.7,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.7,P2.anc.YRI.2way.rand.7,-0.134133241797834,-0.447382059143595,0.208430007226953,35,pearson
CLM,P1.anc.YRI.2way.rand.8,P2.anc.YRI.2way.rand.8,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.8,P2.anc.YRI.2way.rand.8,-0.126048508769546,-0.440779988534381,0.216283055271169,35,pearson
CLM,P1.anc.YRI.2way.rand.9,P2.anc.YRI.2way.rand.9,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.9,P2.anc.YRI.2way.rand.9,-0.128345647259852,-0.442659323456842,0.21405624190871,35,pearson
CLM,P1.anc.YRI.2way.rand.10,P2.anc.YRI.2way.rand.10,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.10,P2.anc.YRI.2way.rand.10,-0.0778664579629501,-0.400714959024493,0.262183412672734,35,pearson
CLM,P1.anc.YRI.2way.rand.11,P2.anc.YRI.2way.rand.11,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.11,P2.anc.YRI.2way.rand.11,-0.114119748617902,-0.43097626085225,0.227789638607601,35,pearson
CLM,P1.anc.YRI.2way.rand.12,P2.anc.YRI.2way.rand.12,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.12,P2.anc.YRI.2way.rand.12,-0.126711459462452,-0.441322645152346,0.215640765715519,35,pearson
CLM,P1.anc.YRI.2way.rand.13,P2.anc.YRI.2way.rand.13,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.13,P2.anc.YRI.2way.rand.13,-0.127445377537377,-0.441923123686279,0.214929374832401,35,pearson
CLM,P1.anc.YRI.2way.rand.14,P2.anc.YRI.2way.rand.14,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.14,P2.anc.YRI.2way.rand.14,-0.120126229839123,-0.43592209329515,0.222007647381431,35,pearson
CLM,P1.anc.YRI.2way.rand.15,P2.anc.YRI.2way.rand.15,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.15,P2.anc.YRI.2way.rand.15,-0.128043275487253,-0.442412104778375,0.214349560334684,35,pearson
CLM,P1.anc.YRI.2way.rand.16,P2.anc.YRI.2way.rand.16,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.16,P2.anc.YRI.2way.rand.16,-0.128227283984586,-0.442562555522974,0.21417106861112,35,pearson
CLM,P1.anc.YRI.2way.rand.17,P2.anc.YRI.2way.rand.17,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.17,P2.anc.YRI.2way.rand.17,-0.130081511183769,-0.444077639084392,0.212371156093334,35,pearson
CLM,P1.anc.YRI.2way.rand.18,P2.anc.YRI.2way.rand.18,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.18,P2.anc.YRI.2way.rand.18,-0.128937683489569,-0.443143233002201,0.213481753037797,35,pearson
CLM,P1.anc.YRI.2way.rand.19,P2.anc.YRI.2way.rand.19,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.19,P2.anc.YRI.2way.rand.19,-0.129523813932625,-0.443622135051388,0.21291276153273,35,pearson
CLM,P1.anc.YRI.2way.rand.20,P2.anc.YRI.2way.rand.20,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.20,P2.anc.YRI.2way.rand.20,-0.109767587852546,-0.427380688150765,0.231964127805312,35,pearson
CLM,P1.anc.YRI.2way.rand.21,P2.anc.YRI.2way.rand.21,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.21,P2.anc.YRI.2way.rand.21,-0.130887398711589,-0.444735568064511,0.211588149809908,35,pearson
CLM,P1.anc.YRI.2way.rand.22,P2.anc.YRI.2way.rand.22,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.22,P2.anc.YRI.2way.rand.22,-0.105388611259279,-0.423752792263509,0.236151672256772,35,pearson
CLM,P1.anc.YRI.2way.rand.23,P2.anc.YRI.2way.rand.23,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.23,P2.anc.YRI.2way.rand.23,-0.125024159112839,-0.439941057097568,0.217274898351592,35,pearson
CLM,P1.anc.YRI.2way.rand.24,P2.anc.YRI.2way.rand.24,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.24,P2.anc.YRI.2way.rand.24,-0.127421846874718,-0.441903875694469,0.214952188873923,35,pearson
CLM,P1.anc.YRI.2way.rand.25,P2.anc.YRI.2way.rand.25,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.25,P2.anc.YRI.2way.rand.25,-0.121651940411902,-0.437175357179021,0.220535117386498,35,pearson
CLM,P1.anc.YRI.2way.rand.26,P2.anc.YRI.2way.rand.26,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.26,P2.anc.YRI.2way.rand.26,-0.124424385598919,-0.439449593716963,0.217855310819608,35,pearson
CLM,P1.anc.YRI.2way.rand.27,P2.anc.YRI.2way.rand.27,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.27,P2.anc.YRI.2way.rand.27,-0.100766108390519,-0.419912025025992,0.240558376201906,35,pearson
CLM,P1.anc.YRI.2way.rand.28,P2.anc.YRI.2way.rand.28,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.28,P2.anc.YRI.2way.rand.28,-0.123017692133741,-0.438296187693381,0.219215646252464,35,pearson
CLM,P1.anc.YRI.2way.rand.29,P2.anc.YRI.2way.rand.29,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.29,P2.anc.YRI.2way.rand.29,-0.139977635422707,-0.452133480871418,0.202725456335784,35,pearson
CLM,P1.anc.YRI.2way.rand.30,P2.anc.YRI.2way.rand.30,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.30,P2.anc.YRI.2way.rand.30,-0.133741929448554,-0.447063294029214,0.208811125657219,35,pearson
CLM,P1.anc.YRI.2way.rand.31,P2.anc.YRI.2way.rand.31,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.31,P2.anc.YRI.2way.rand.31,-0.128340862523896,-0.442655411836403,0.21406088386522,35,pearson
CLM,P1.anc.YRI.2way.rand.32,P2.anc.YRI.2way.rand.32,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.32,P2.anc.YRI.2way.rand.32,-0.12643252419447,-0.441094351429552,0.2159110439531,35,pearson
CLM,P1.anc.YRI.2way.rand.33,P2.anc.YRI.2way.rand.33,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.33,P2.anc.YRI.2way.rand.33,-0.117093734553974,-0.433427470076937,0.224929814852449,35,pearson
CLM,P1.anc.YRI.2way.rand.34,P2.anc.YRI.2way.rand.34,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.34,P2.anc.YRI.2way.rand.34,-0.127532983492047,-0.441994782475366,0.214844433612362,35,pearson
CLM,P1.anc.YRI.2way.rand.35,P2.anc.YRI.2way.rand.35,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.35,P2.anc.YRI.2way.rand.35,-0.121178290406715,-0.436786418138284,0.220992424735624,35,pearson
CLM,P1.anc.YRI.2way.rand.36,P2.anc.YRI.2way.rand.36,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.36,P2.anc.YRI.2way.rand.36,-0.135461163331295,-0.448463198078383,0.207135902821903,35,pearson
CLM,P1.anc.YRI.2way.rand.37,P2.anc.YRI.2way.rand.37,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.37,P2.anc.YRI.2way.rand.37,-0.129695478054124,-0.443762360490764,0.212746073027683,35,pearson
CLM,P1.anc.YRI.2way.rand.38,P2.anc.YRI.2way.rand.38,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.38,P2.anc.YRI.2way.rand.38,-0.117375571654239,-0.433659522404219,0.224658490589729,35,pearson
CLM,P1.anc.YRI.2way.rand.39,P2.anc.YRI.2way.rand.39,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.39,P2.anc.YRI.2way.rand.39,-0.127123201419788,-0.441659559695603,0.215241706684927,35,pearson
CLM,P1.anc.YRI.2way.rand.40,P2.anc.YRI.2way.rand.40,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.40,P2.anc.YRI.2way.rand.40,-0.0855494440342706,-0.407187458293641,0.254965938912856,35,pearson
CLM,P1.anc.YRI.2way.rand.41,P2.anc.YRI.2way.rand.41,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.41,P2.anc.YRI.2way.rand.41,-0.118107145994139,-0.434261672962893,0.223953957193536,35,pearson
CLM,P1.anc.YRI.2way.rand.42,P2.anc.YRI.2way.rand.42,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.42,P2.anc.YRI.2way.rand.42,-0.128199990306784,-0.44254024052915,0.214197545439316,35,pearson
CLM,P1.anc.YRI.2way.rand.43,P2.anc.YRI.2way.rand.43,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.43,P2.anc.YRI.2way.rand.43,-0.124969904919303,-0.439896608159355,0.217327411146864,35,pearson
CLM,P1.anc.YRI.2way.rand.44,P2.anc.YRI.2way.rand.44,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.44,P2.anc.YRI.2way.rand.44,-0.131236077804348,-0.445020125779079,0.21124923431569,35,pearson
CLM,P1.anc.YRI.2way.rand.45,P2.anc.YRI.2way.rand.45,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.45,P2.anc.YRI.2way.rand.45,-0.132168221188362,-0.445780538883078,0.21034278796404,35,pearson
CLM,P1.anc.YRI.2way.rand.46,P2.anc.YRI.2way.rand.46,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.46,P2.anc.YRI.2way.rand.46,-0.0718874186211386,-0.395655546386876,0.267773982073271,35,pearson
CLM,P1.anc.YRI.2way.rand.47,P2.anc.YRI.2way.rand.47,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.47,P2.anc.YRI.2way.rand.47,-0.118275807111044,-0.434400455951489,0.223791479514912,35,pearson
CLM,P1.anc.YRI.2way.rand.48,P2.anc.YRI.2way.rand.48,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.48,P2.anc.YRI.2way.rand.48,-0.103462671293379,-0.422153948151065,0.237989409617943,35,pearson
CLM,P1.anc.YRI.2way.rand.49,P2.anc.YRI.2way.rand.49,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.49,P2.anc.YRI.2way.rand.49,-0.126598096114668,-0.441229868176826,0.215750617048097,35,pearson
CLM,P1.anc.YRI.2way.rand.50,P2.anc.YRI.2way.rand.50,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.50,P2.anc.YRI.2way.rand.50,-0.117291920726616,-0.433590652271015,0.224739026779624,35,pearson
CLM,P1.anc.YRI.2way.rand.51,P2.anc.YRI.2way.rand.51,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.51,P2.anc.YRI.2way.rand.51,-0.0541795459549756,-0.380555112222025,0.284198239446417,35,pearson
CLM,P1.anc.YRI.2way.rand.52,P2.anc.YRI.2way.rand.52,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.52,P2.anc.YRI.2way.rand.52,-0.140652198095037,-0.452680754173573,0.202065533667955,35,pearson
CLM,P1.anc.YRI.2way.rand.53,P2.anc.YRI.2way.rand.53,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.53,P2.anc.YRI.2way.rand.53,-0.127414681810301,-0.441898014641744,0.214959135653673,35,pearson
CLM,P1.anc.YRI.2way.rand.54,P2.anc.YRI.2way.rand.54,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.54,P2.anc.YRI.2way.rand.54,-0.100694133947145,-0.419852132038454,0.240626879490656,35,pearson
CLM,P1.anc.YRI.2way.rand.55,P2.anc.YRI.2way.rand.55,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.55,P2.anc.YRI.2way.rand.55,-0.128392109384189,-0.442697306580757,0.214011165438374,35,pearson
CLM,P1.anc.YRI.2way.rand.56,P2.anc.YRI.2way.rand.56,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.56,P2.anc.YRI.2way.rand.56,-0.132306498443101,-0.445893302557093,0.210208272514659,35,pearson
CLM,P1.anc.YRI.2way.rand.57,P2.anc.YRI.2way.rand.57,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.57,P2.anc.YRI.2way.rand.57,-0.132460920627937,-0.446019220490934,0.210058036025403,35,pearson
CLM,P1.anc.YRI.2way.rand.58,P2.anc.YRI.2way.rand.58,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.58,P2.anc.YRI.2way.rand.58,-0.128250760915323,-0.442581749677305,0.214148293899239,35,pearson
CLM,P1.anc.YRI.2way.rand.59,P2.anc.YRI.2way.rand.59,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.59,P2.anc.YRI.2way.rand.59,-0.120909616334224,-0.436565743201099,0.221251761706102,35,pearson
CLM,P1.anc.YRI.2way.rand.60,P2.anc.YRI.2way.rand.60,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.60,P2.anc.YRI.2way.rand.60,-0.116460203473408,-0.432905695153653,0.225539520960777,35,pearson
CLM,P1.anc.YRI.2way.rand.61,P2.anc.YRI.2way.rand.61,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.61,P2.anc.YRI.2way.rand.61,-0.11052710772152,-0.428008896171221,0.23123651994939,35,pearson
CLM,P1.anc.YRI.2way.rand.62,P2.anc.YRI.2way.rand.62,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.62,P2.anc.YRI.2way.rand.62,-0.141045068584318,-0.452999382064141,0.201681046168577,35,pearson
CLM,P1.anc.YRI.2way.rand.63,P2.anc.YRI.2way.rand.63,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.63,P2.anc.YRI.2way.rand.63,-0.118284477162012,-0.434407589707015,0.223783126810724,35,pearson
CLM,P1.anc.YRI.2way.rand.64,P2.anc.YRI.2way.rand.64,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.64,P2.anc.YRI.2way.rand.64,-0.121001349718197,-0.436641092511635,0.221163221729156,35,pearson
CLM,P1.anc.YRI.2way.rand.65,P2.anc.YRI.2way.rand.65,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.65,P2.anc.YRI.2way.rand.65,-0.123343235951851,-0.438563206878388,0.218900949121504,35,pearson
CLM,P1.anc.YRI.2way.rand.66,P2.anc.YRI.2way.rand.66,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.66,P2.anc.YRI.2way.rand.66,-0.115715012984212,-0.432291686251891,0.226256344622103,35,pearson
CLM,P1.anc.YRI.2way.rand.67,P2.anc.YRI.2way.rand.67,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.67,P2.anc.YRI.2way.rand.67,-0.0997301639155891,-0.419049703664677,0.241544031936145,35,pearson
CLM,P1.anc.YRI.2way.rand.68,P2.anc.YRI.2way.rand.68,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.68,P2.anc.YRI.2way.rand.68,-0.126720780787259,-0.441330273459168,0.215631732781319,35,pearson
CLM,P1.anc.YRI.2way.rand.69,P2.anc.YRI.2way.rand.69,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.69,P2.anc.YRI.2way.rand.69,-0.0941731514702134,-0.414414186458006,0.246819292671516,35,pearson
CLM,P1.anc.YRI.2way.rand.70,P2.anc.YRI.2way.rand.70,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.70,P2.anc.YRI.2way.rand.70,-0.0967225574963553,-0.416542900483696,0.244401653098733,35,pearson
CLM,P1.anc.YRI.2way.rand.71,P2.anc.YRI.2way.rand.71,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.71,P2.anc.YRI.2way.rand.71,-0.128865520511878,-0.443084259325814,0.213551789853105,35,pearson
CLM,P1.anc.YRI.2way.rand.72,P2.anc.YRI.2way.rand.72,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.72,P2.anc.YRI.2way.rand.72,-0.126624267968077,-0.441251287913864,0.215725256772385,35,pearson
CLM,P1.anc.YRI.2way.rand.73,P2.anc.YRI.2way.rand.73,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
