coh,id,adm.NAM,adm.IBS,adm.YRI,p1,p2,sex,rfm.NAM,rfm.IBS,rfm.YRI,P1.anc.NAM,P1.anc.IBS,P1.anc.YRI,P2.anc.NAM,P2.anc.IBS,P2.anc.YRI.2,P1.anc.NonYRI.2way,P1.anc.YRI.2way,P2.anc.NonYRI.2way,P2.anc.YRI.2way,adm.NonYRI,P1.sex,P1.adm.NAM,P1.adm.IBS,P1.adm.YRI,P1.adm.NonYRI,P1.rfm.NAM,P1.rfm.IBS,P1.rfm.YRI,P2.sex,P2.adm.NAM,P2.adm.IBS,P2.adm.YRI,P2.adm.NonYRI,P2.rfm.NAM,P2.rfm.IBS,P2.rfm.YRI,P1.anc.NonYRI.2way.rand,P2.anc.NonYRI.2way.rand,P1.anc.YRI.2way.rand,P2.anc.YRI.2way.rand
ACB,HG01881,0.021796,0.220233,0.757971,HG01879,HG01880,2,0.0107102070169694,0.294222019677505,0.695067773305526,0.008,0.325,0.667,0.013,0.178,0.809,0.185,0.815,0.411,0.588,0.242029,1,1e-05,0.152357,0.847633,0.152367,0.00154482014991217,0.161469455769181,0.836985724080907,2,0.065706,0.312022,0.622272,0.377728,0.0216800283459724,0.425069854307091,0.553250117346936,0.411,0.185,0.588,0.815
ACB,HG01884,1e-05,0.059809,0.940181,HG01885,HG01956,2,0.00252732674358951,0.0842594740387062,0.913213199217704,0,0.086,0.914,0.002,0.114,0.884,0.044,0.956,0.152,0.848,0.059819,1,1e-05,0.047068,0.952922,0.047078,0.00127034998366091,0.0625437762270996,0.93618587378924,2,1e-05,0.070144,0.929846,0.070154,0.00229400923025039,0.08043502594284,0.91727096482691,0.044,0.152,0.956,0.848
ACB,HG01887,1e-05,0.088252,0.911738,HG02014,HG01886,1,0.000550586552544276,0.110198853227454,0.889250560220001,0,0.16,0.84,0,0.063,0.937,0.062,0.938,0.167,0.833,0.088262,1,1e-05,0.119536,0.880454,0.119546,0.000508597260986341,0.134716829105127,0.864774573633887,2,1e-05,0.109114,0.890876,0.109124,0.000693558128648431,0.119050584622223,0.880255857249128,0.167,0.062,0.833,0.938
ACB,HG01888,1e-05,0.077066,0.922924,HG01882,HG01883,1,0.00341716047654727,0.0963457755778594,0.900237063945593,0.001,0.111,0.889,0.003,0.064,0.932,0.072,0.928,0.127,0.873,0.077076,1,1e-05,0.020652,0.979338,0.020662,0.00163178268486193,0.0391981582306631,0.959170059084475,2,1e-05,0.127699,0.872291,0.127709,0.00300835070891767,0.137134079124082,0.859857570167,0.127,0.072,0.928,0.873
ACB,HG01891,1e-05,0.062341,0.937649,HG01890,HG01889,2,0.00345431310669145,0.0799576719730353,0.916588014920273,0,0.134,0.865,0.002,0.025,0.973,0.096,0.904,0.062,0.938,0.062351,1,1e-05,0.119534,0.880456,0.119544,0.003663695456424,0.132649193109448,0.863687111434128,2,1e-05,0.013127,0.986863,0.013137,0.000533230750849805,0.0323526793661654,0.967114089882985,0.096,0.062,0.904,0.938
ACB,HG01895,1e-05,0.070445,0.929545,HG01912,HG01894,1,0.000348317945407792,0.0906888668714712,0.908962815183121,0,0.077,0.922,0.001,0.118,0.882,0.059,0.941,0.164,0.836,0.070455,1,1e-05,0.086871,0.913119,0.086881,0.000734341414498878,0.106320508870027,0.892945149715475,2,1e-05,0.070974,0.929016,0.070984,0.000803154409090007,0.0794960256267928,0.919700819964117,0.164,0.059,0.836,0.941
ACB,HG01897,1e-05,1e-05,0.99998,HG02013,HG01896,1,0.00118352006483692,0.0472000691147541,0.951616410820409,0.002,0.076,0.923,0.001,0.018,0.981,0.032,0.968,0.075,0.925,2e-05,1,1e-05,0.004366,0.995624,0.004376,0.00061580484909009,0.0329292278839377,0.966454967266972,2,1e-05,1e-05,0.99998,2e-05,0.00236095758871076,0.0316272826868393,0.96601175972445,0.075,0.032,0.925,0.968
ACB,HG01916,1e-05,0.087576,0.912414,HG01914,HG01915,2,0.00169828370865914,0.107642366600919,0.890659349690422,0,0.069,0.931,0.004,0.156,0.84,0.058,0.942,0.18,0.82,0.087586,1,1e-05,0.144619,0.855371,0.144629,0.00493143423746895,0.156890652438343,0.838177913324188,2,1e-05,0.068161,0.931829,0.068171,0.00238931572262197,0.078619587190587,0.918991097086791,0.18,0.058,0.942,0.82
ACB,HG01959,1e-05,0.127504,0.872486,HG01986,HG01958,2,0.00369156388971509,0.143031246774447,0.853277189335838,0.001,0.097,0.903,0.005,0.179,0.816,0.187,0.813,0.095,0.905,0.127514,1,1e-05,0.119338,0.880652,0.119348,0.00236839370419778,0.136890909033636,0.860740697262167,2,1e-05,0.128831,0.871159,0.128841,0.00588003257886551,0.141330421998411,0.852789545422723,0.187,0.095,0.905,0.813
ACB,HG01960,1e-05,0.282852,0.717138,HG01988,HG01989,2,0.00284284382586875,0.29879571185825,0.698361444315882,0,0.324,0.676,0.001,0.244,0.755,0.062,0.938,0.497,0.503,0.282862,1,1e-05,0.439707,0.560283,0.439717,0.00543607900388273,0.454530203917547,0.54003371707857,2,1e-05,0.147534,0.852456,0.147544,0.000435244700704828,0.159087681720922,0.840477073578373,0.062,0.497,0.503,0.938
ACB,HG01987,1e-05,0.068483,0.931507,HG01990,HG02012,1,0.00284082129644462,0.0908186216930706,0.906340557010485,0,0.06,0.94,0.004,0.125,0.87,0.052,0.948,0.132,0.868,0.068493,1,1e-05,0.060111,0.939879,0.060121,0.00297841150597416,0.0703105209824608,0.926711067511565,2,1e-05,0.068804,0.931186,0.068814,0.000535237971566798,0.0949201789270867,0.904544583101346,0.132,0.052,0.948,0.868
ACB,HG02011,1e-05,0.150505,0.849485,HG02009,HG02010,1,0.000613715032557853,0.168320131405727,0.831066153561715,0,0.107,0.892,0.001,0.28,0.718,0.103,0.897,0.247,0.753,0.150515,1,1e-05,0.137902,0.862088,0.137912,0.0018785330546879,0.142595467159033,0.855525999786279,2,1e-05,0.158409,0.841581,0.158419,0.00378260085486982,0.16378379870068,0.83243360044445,0.247,0.103,0.897,0.753
ACB,HG02055,1e-05,0.100769,0.899221,HG02053,HG02054,1,0.000952655148787511,0.11213258983609,0.886914755015123,0,0.047,0.953,0.001,0.168,0.83,0.047,0.953,0.183,0.817,0.100779,1,1e-05,0.059511,0.940479,0.059521,0.00159479453431535,0.0689008293663691,0.929504376099316,2,1e-05,0.122203,0.877787,0.122213,0.00129930159698596,0.136905727328118,0.861794971074896,0.183,0.047,0.817,0.953
ACB,HG02145,1e-05,0.122795,0.877195,HG02143,HG02144,1,0.0041188078328511,0.145579691701521,0.850301500465627,0.004,0.173,0.823,0.005,0.106,0.889,0.172,0.828,0.095,0.905,0.122805,1,1e-05,0.174524,0.825466,0.174534,0.0032465931757489,0.194602361907369,0.802151044916882,2,1e-05,0.058999,0.940991,0.059009,0.000631248308450164,0.0860734483173127,0.913295303374237,0.172,0.095,0.905,0.828
ACB,HG02257,0.011291,0.130526,0.858184,HG02255,HG02256,2,0.0159828648601463,0.145328708830189,0.838688426309665,0.006,0.137,0.857,0.024,0.137,0.839,0.21,0.79,0.072,0.928,0.141817,1,1e-05,0.070485,0.929505,0.070495,0.00219624230822732,0.0836893322148702,0.914114425476902,2,0.022406,0.19184,0.785753,0.214246,0.0218989389418311,0.206402420528468,0.771698640529701,0.072,0.21,0.79,0.928
ACB,HG02258,1e-05,0.084869,0.915121,HG02314,HG02315,1,0,0.114766786486185,0.885233213513815,0,0.127,0.873,0,0.107,0.893,0.085,0.915,0.125,0.875,0.084879,1,1e-05,0.058472,0.941518,0.058482,0,0.0771244425492724,0.922875557450728,2,1e-05,0.119258,0.880732,0.119268,0,0.129375255378606,0.870624744621394,0.125,0.085,0.915,0.875
ACB,HG02280,1e-05,0.061551,0.938439,HG02307,HG02308,2,0.00396036627416172,0.0818620676643631,0.914177566061475,0.001,0.089,0.91,0.004,0.074,0.922,0.043,0.956,0.157,0.843,0.061561,1,1e-05,0.048325,0.951665,0.048335,0.00175139032574555,0.0656528569829122,0.932595752691342,2,1e-05,0.095008,0.904982,0.095018,0.000412265975277794,0.10226647983142,0.897321254193302,0.157,0.043,0.843,0.956
ACB,HG02316,1e-05,0.032505,0.967485,HG02317,HG02318,1,0.00168257377098997,0.0642969681740651,0.934020458054945,0.001,0.081,0.918,0.001,0.042,0.957,0.001,0.999,0.227,0.773,0.032515,1,1e-05,0.039636,0.960354,0.039646,0.000922503404026318,0.0559199806145343,0.943157515981439,2,1e-05,0.029067,0.970923,0.029077,0.00280705011049519,0.0524719613445661,0.944720988544939,0.001,0.227,0.999,0.773
ACB,HG02321,1e-05,0.090327,0.909663,HG02281,HG02282,2,0.00243179542683291,0.108115788725105,0.889452415848062,0.004,0.061,0.935,0.004,0.193,0.803,0.08,0.92,0.166,0.834,0.090337,1,1e-05,0.018728,0.981262,0.018738,0.000556805091789349,0.0385672032797636,0.960875991628447,2,1e-05,0.192714,0.807276,0.192724,0.0021917499147159,0.20384735422954,0.793960895855744,0.08,0.166,0.834,0.92
ACB,HG02451,1e-05,0.032645,0.967345,HG02449,HG02450,2,0.000653191738055096,0.0574665162296868,0.941880292032258,0,0.028,0.972,0.002,0.089,0.909,0.026,0.974,0.098,0.902,0.032655,1,1e-05,0.041726,0.958264,0.041736,0.00117142903433133,0.0569051865248977,0.941923384440771,2,1e-05,0.067817,0.932173,0.067827,0.00023954762311865,0.0819944466831787,0.917766005693703,0.026,0.098,0.902,0.974
ASW,NA19702,0.013188,0.146658,0.840154,NA19700,NA19701,1,0.0165232891012758,0.159610059310446,0.823866651588278,0.001,0.202,0.797,0.035,0.117,0.848,0.107,0.893,0.25,0.75,0.159846,1,1e-05,0.176143,0.823847,0.176153,0.00269446346992371,0.18602841964216,0.811277116887916,2,0.025814,0.129903,0.844282,0.155717,0.0281242743628316,0.134235161996091,0.837640563641078,0.107,0.25,0.893,0.75
ASW,NA19705,1e-05,0.125158,0.874832,NA19703,NA19704,1,0.0034192739681731,0.131590830269839,0.864989895761988,0.002,0.172,0.826,0.002,0.131,0.867,0.104,0.896,0.198,0.802,0.125168,1,1e-05,0.141878,0.858112,0.141888,0.00291035059612312,0.148163133757174,0.848926515646703,2,1e-05,0.154,0.84599,0.15401,0.00648508929148061,0.151631953287942,0.841882957420577,0.198,0.104,0.896,0.802
ASW,NA19828,0.007471,0.253218,0.739311,NA19818,NA19819,1,0.0130854098916945,0.264674127225293,0.722240462883012,0.019,0.425,0.555,0.019,0.116,0.866,0.116,0.884,0.469,0.531,0.260689,1,0.01097,0.24638,0.742651,0.25735,0.0121088452124844,0.257730357738582,0.730160797048934,2,1e-05,0.266815,0.733175,0.266825,0.0118689572376444,0.267512783229719,0.720618259532636,0.116,0.469,0.884,0.531
ASW,NA19836,1e-05,0.194985,0.805005,NA19834,NA19835,2,0.00482644712393275,0.203996333049129,0.791177219826938,0.002,0.156,0.841,0.001,0.314,0.685,0.157,0.843,0.258,0.742,0.194995,1,1e-05,0.240153,0.759837,0.240163,0.00287775195033534,0.244325587745093,0.752796660304572,2,1e-05,0.163069,0.836921,0.163079,0.00734606878161103,0.162209902331687,0.830444028886702,0.157,0.258,0.843,0.742
ASW,NA19902,1e-05,0.111629,0.888361,NA19900,NA19901,2,0.0072526607469325,0.118922815838362,0.873824523414705,0.002,0.114,0.884,0.012,0.183,0.804,0.09,0.91,0.199,0.801,0.111639,1,1e-05,0.169169,0.830821,0.169179,0.00511931675408705,0.170155101398162,0.824725581847751,2,1e-05,0.079071,0.920919,0.079081,0.00939623220220211,0.0834283885374308,0.907175379260367,0.199,0.09,0.801,0.91
ASW,NA19918,1e-05,0.091352,0.908638,NA19916,NA19917,1,0.00386325531243859,0.105847320470637,0.890289424216925,0.001,0.071,0.928,0.006,0.138,0.856,0.057,0.943,0.173,0.827,0.091362,1,1e-05,0.109052,0.890938,0.109062,0.00261067161743325,0.1168445116319,0.880544816750667,2,1e-05,0.085094,0.914896,0.085104,0.00627163820780621,0.0920618962700717,0.901666465522122,0.173,0.057,0.943,0.827
ASW,NA19919,1e-05,0.103143,0.896847,NA19908,NA19909,1,0.00923520649814659,0.110676529036125,0.880088264465728,0.001,0.142,0.856,0.02,0.113,0.867,0.113,0.887,0.153,0.847,0.103153,1,1e-05,0.113926,0.886064,0.113936,0.00542583694478433,0.124867513820234,0.869706649234981,2,0.020817,0.096717,0.882466,0.117534,0.0228950403794778,0.104148013748723,0.872956945871799,0.113,0.153,0.847,0.887
ASW,NA19924,1e-05,0.333536,0.666454,NA19922,NA19923,2,0.00759153962833361,0.334978322329551,0.657430138042115,0.006,0.216,0.779,0.01,0.424,0.565,0.198,0.802,0.484,0.516,0.333546,1,1e-05,0.292796,0.707194,0.292806,0.00600768761547224,0.295932760401575,0.698059551982953,2,1e-05,0.39273,0.60726,0.39274,0.00416224344121691,0.394091103993083,0.6017466525657,0.198,0.484,0.802,0.516
ASW,NA19983,1e-05,0.221665,0.778325,NA19982,NA19713,2,0.00505678994186555,0.234826269379162,0.760116940678972,0.005,0.123,0.872,0.008,0.339,0.653,0.133,0.867,0.382,0.618,0.221675,1,1e-05,0.120292,0.879698,0.120302,0.00555032218897287,0.126900497489263,0.867549180321764,2,1e-05,0.258353,0.741637,0.258363,0.0021831663582266,0.269762237713909,0.728054595927864,0.382,0.133,0.618,0.867
ASW,NA20128,1e-05,0.172648,0.827342,NA20126,NA20127,2,0.00132716059584126,0.182917943123875,0.815754896280284,0.001,0.348,0.652,0.002,0.116,0.882,0.102,0.898,0.3,0.7,0.172658,1,1e-05,0.297883,0.702107,0.297893,0.00421322606419236,0.316691861962348,0.67909491197346,2,1e-05,0.084106,0.915884,0.084116,0.00400159725069177,0.0873114696936594,0.908686933055649,0.3,0.102,0.7,0.898
ASW,NA20129,0.049461,0.183134,0.767405,NA19920,NA19921,2,0.0551698002064049,0.206602724458852,0.738227475334743,0.545,0.455,0,0.497,0.503,0,0.14,0.86,0.37,0.63,0.232595,1,1e-05,0.094409,0.905581,0.094419,0.00165426227523306,0.103852061728188,0.894493675996579,2,0.101267,0.312445,0.586288,0.413712,0.101725361536231,0.319975892937413,0.578298745526356,0.14,0.37,0.63,0.86
ASW,NA20279,1e-05,0.413248,0.586742,NA20278,NA20282,1,0.00728503011812969,0.419303006298416,0.573411963583454,0.009,0.207,0.784,0.005,0.619,0.376,0.225,0.775,0.628,0.372,0.413258,1,1e-05,0.5126,0.48739,0.51261,0.00203497985323587,0.514303457855435,0.483661562291329,2,0.011027,0.264887,0.724087,0.275914,0.0193495883089201,0.264124179188243,0.716526232502837,0.225,0.628,0.372,0.775
ASW,NA20358,1e-05,0.122148,0.877842,NA20356,NA20357,1,0.00600429371070192,0.138391481145655,0.855604225143644,0.009,0.146,0.845,0.003,0.149,0.847,0.121,0.879,0.156,0.844,0.122158,1,1e-05,0.125056,0.874934,0.125066,0.000412893810278577,0.142402812597986,0.857184293591735,2,1e-05,0.09242,0.90757,0.09243,0.0113849644511812,0.0934937182244019,0.895121317324417,0.156,0.121,0.844,0.879
CLM,HG01114,0.167885,0.832105,1e-05,HG01112,HG01113,2,0.16056905404407,0.830714648379083,0.00871629757684684,0.083,0.91,0.006,0.276,0.712,0.012,0.989,0.011,0.987,0.013,0.99999,1,0.072711,0.927279,1e-05,0.99999,0.070634002152615,0.914092388414973,0.0152736094324125,2,0.2879,0.71209,1e-05,0.99999,0.274215756187623,0.714354992161493,0.0114292516508835,0.989,0.987,0.011,0.013
CLM,HG01126,0.279038,0.610594,0.110368,HG01124,HG01125,1,0.276376956153184,0.609610465560811,0.114012578286005,0.22,0.749,0.031,0.3,0.455,0.245,0.8,0.2,0.952,0.048,0.889632,1,0.286544,0.580369,0.133087,0.866913,0.271093458677306,0.589865592370999,0.139040948951695,2,0.250655,0.663495,0.08585,0.91415,0.246786869521951,0.660120836460125,0.0930922940179242,0.952,0.8,0.2,0.048
CLM,HG01135,0.210238,0.725525,0.064237,HG01133,HG01134,1,0.202853101051268,0.722586487014465,0.0745604119342676,0.113,0.763,0.123,0.302,0.665,0.032,0.956,0.044,0.893,0.107,0.935763,1,0.13948,0.853194,0.007326,0.992674,0.125288314755757,0.854764562850191,0.019947122394052,2,0.223184,0.664403,0.112413,0.887587,0.219333480202459,0.66238424073668,0.118282279060862,0.893,0.956,0.107,0.044
CLM,HG01138,0.296959,0.658047,0.044994,HG01136,HG01137,1,0.293837427394522,0.651517846635159,0.0546447259703187,0.071,0.844,0.085,0.537,0.432,0.03,0.891,0.109,0.984,0.016,0.955006,1,0.267464,0.650662,0.081874,0.918126,0.252133747537486,0.660652391797585,0.0872138606649297,2,0.340798,0.648355,0.010847,0.989153,0.336316736605219,0.64202865586904,0.0216546075257408,0.984,0.891,0.016,0.109
CLM,HG01141,0.256456,0.632675,0.110868,HG01139,HG01140,2,0.24691702895624,0.639926364876586,0.113156606167173,0.16,0.717,0.123,0.269,0.581,0.149,0.794,0.206,0.967,0.033,0.889131,1,0.294125,0.535467,0.170408,0.829592,0.291733778377339,0.544329568329363,0.163936653293298,2,0.270341,0.700095,0.029564,0.970436,0.263598654769362,0.699189543729224,0.0372118015014133,0.794,0.967,0.206,0.033
CLM,HG01150,0.330458,0.592916,0.076626,HG01148,HG01149,2,0.323125192515003,0.600155851823865,0.0767189556611323,0.512,0.421,0.067,0.14,0.768,0.092,0.963,0.037,0.87,0.13,0.923374,1,0.262085,0.69163,0.046285,0.953715,0.254137512936872,0.692334122393467,0.0535283646696611,2,0.441482,0.46004,0.098478,0.901522,0.4274840465008,0.472750339311085,0.0997656141881143,0.87,0.963,0.13,0.037
CLM,HG01252,0.271854,0.668496,0.05965,HG01250,HG01251,1,0.261227102487264,0.670478724084853,0.068294173427883,0.17,0.778,0.053,0.341,0.576,0.083,0.867,0.133,0.977,0.023,0.94035,1,0.314186,0.614687,0.071127,0.928873,0.306988187130839,0.614922778651733,0.0780890342174284,2,0.254415,0.735829,0.009756,0.990244,0.241128750715666,0.737863192899908,0.0210080563844263,0.977,0.867,0.023,0.133
CLM,HG01255,0.276536,0.632084,0.09138,HG01253,HG01254,1,0.272722272185016,0.632168868716434,0.0951088590985499,0.578,0.422,0,0.537,0.463,0,0.812,0.188,0.975,0.025,0.90862,1,0.22526,0.739963,0.034777,0.965223,0.227255082676966,0.725424423509655,0.0473204938133791,2,0.298989,0.540779,0.160233,0.839768,0.294421388352688,0.548954800120811,0.1566238115265,0.975,0.812,0.025,0.188
CLM,HG01258,0.20323,0.79676,1e-05,HG01256,HG01257,1,0.201169276950523,0.78832002106199,0.0105107019874873,0.129,0.859,0.012,0.294,0.692,0.014,0.963,0.037,0.959,0.041,0.99999,1,0.155368,0.844622,1e-05,0.99999,0.156041311303809,0.836222562779167,0.00773612591702413,2,0.28625,0.71374,1e-05,0.99999,0.276725652900089,0.706622324588216,0.0166520225116945,0.963,0.959,0.037,0.041
CLM,HG01261,0.227555,0.707435,0.06501,HG01259,HG01260,1,0.224216220112653,0.701296816637801,0.074486963249546,0.11,0.858,0.031,0.253,0.626,0.121,0.856,0.144,0.989,0.011,0.93499,1,0.118934,0.873027,0.008039,0.991961,0.115580330879206,0.857434566922293,0.0269851021985008,2,0.298843,0.576285,0.124872,0.875128,0.305412422921567,0.566701573734951,0.127886003343481,0.856,0.989,0.011,0.144
CLM,HG01273,0.257611,0.586189,0.1562,HG01271,HG01272,1,0.263870207736863,0.569101987202197,0.16702780506094,0.261,0.691,0.048,0.377,0.425,0.198,0.744,0.256,0.931,0.069,0.8438,1,0.253417,0.680414,0.066168,0.933831,0.258396117569179,0.66640270266438,0.0752011797664411,2,0.304004,0.517495,0.178501,0.821499,0.299297872519918,0.522235333184462,0.178466794295619,0.744,0.931,0.069,0.256
CLM,HG01276,0.171154,0.828836,1e-05,HG01274,HG01275,2,0.16586537594433,0.809549766394612,0.024584857661058,0.021,0.932,0.048,0.303,0.688,0.009,0.958,0.042,0.983,0.017,0.99999,1,0.291972,0.691872,0.016156,0.983844,0.28707152674988,0.679131908134377,0.0337965651157432,2,0.034545,0.965445,1e-05,0.99999,0.0329245081739261,0.958133585915988,0.0089419059100856,0.958,0.983,0.042,0.017
CLM,HG01279,0.326016,0.673974,1e-05,HG01277,HG01278,2,0.329641138463806,0.652745138565894,0.0176137229703005,0.182,0.809,0.009,0.462,0.513,0.025,0.976,0.024,0.984,0.016,0.99999,1,0.347067,0.652923,1e-05,0.99999,0.35839639750491,0.626858035229858,0.0147455672652323,2,0.356332,0.643658,1e-05,0.99999,0.356789726439997,0.623303753951464,0.0199065196085392,0.984,0.976,0.024,0.016
CLM,HG01343,0.421408,0.419525,0.159066,HG01341,HG01342,2,0.394411946725363,0.441409390682511,0.164178662592126,0.21,0.541,0.249,0.614,0.383,0.003,0.946,0.054,0.682,0.318,0.840933,1,0.589346,0.410644,1e-05,0.99999,0.562722416200789,0.423040126230444,0.0142374575687674,2,0.225109,0.421964,0.352927,0.647073,0.21358679696523,0.433130282724208,0.353282920310562,0.682,0.946,0.054,0.318
CLM,HG01346,0.316239,0.65885,0.024911,HG01344,HG01345,2,0.302137314252639,0.662853685445142,0.0350090003022195,0.589,0.411,0,0.503,0.497,0,0.968,0.032,0.93,0.07,0.975089,1,0.402628,0.574065,0.023307,0.976693,0.393702911315792,0.569711466173084,0.0365856225111237,2,0.222629,0.735772,0.041599,0.958401,0.220466663814168,0.729983461163483,0.0495498750223495,0.968,0.93,0.07,0.032
CLM,HG01349,0.249854,0.750136,1e-05,HG01347,HG01348,2,0.248368930060061,0.733978362634885,0.0176527073050543,0.415,0.526,0.059,0.126,0.862,0.012,0.991,0.009,0.958,0.042,0.99999,1,0.207567,0.792423,1e-05,0.99999,0.20873660301039,0.783690920973858,0.00757247601575241,2,0.383336,0.589556,0.027108,0.972892,0.379476965894791,0.581015115934199,0.03950791817101,0.991,0.958,0.042,0.009
CLM,HG01352,0.305598,0.666009,0.028393,HG01350,HG01351,2,0.294094340075763,0.667417417353805,0.038488242570432,0.142,0.785,0.073,0.501,0.474,0.025,0.976,0.024,0.931,0.069,0.971607,1,0.377826,0.555959,0.066215,0.933785,0.362762210437353,0.564405856159789,0.0728319334028575,2,0.277839,0.722151,1e-05,0.99999,0.278719530298732,0.707797940197933,0.0134825295033356,0.931,0.976,0.069,0.024
CLM,HG01355,0.201068,0.798922,1e-05,HG01353,HG01354,2,0.202284310843865,0.775696258228571,0.0220194309275641,0.137,0.844,0.019,0.283,0.695,0.022,0.969,0.031,0.985,0.015,0.99999,1,0.186819,0.805507,0.007673,0.992326,0.187220509022829,0.786981234927145,0.0257982560500263,2,0.161114,0.838876,1e-05,0.99999,0.157361398386912,0.828141020806779,0.0144975808063093,0.985,0.969,0.015,0.031
CLM,HG01358,0.332938,0.653878,0.013184,HG01356,HG01357,1,0.335689622893753,0.637950793843547,0.0263595832627003,0.179,0.795,0.026,0.434,0.517,0.049,0.98,0.02,0.953,0.047,0.986816,1,0.302633,0.653749,0.043619,0.956382,0.302960527874298,0.642280946744792,0.0547585253809101,2,0.286626,0.713364,1e-05,0.99999,0.276147039486936,0.708684187421223,0.0151687730918408,0.953,0.98,0.047,0.02
CLM,HG01361,0.259533,0.704018,0.036449,HG01359,HG01360,2,0.253179888332537,0.703969602622405,0.0428505090450585,0.17,0.788,0.041,0.413,0.537,0.049,0.939,0.061,0.955,0.045,0.963551,1,0.249211,0.719559,0.031231,0.96877,0.245840048592656,0.712652088783444,0.0415078626239002,2,0.234091,0.70774,0.058169,0.941831,0.219803158101693,0.716243243397081,0.0639535985012266,0.939,0.955,0.045,0.061
CLM,HG01367,0.259595,0.605263,0.135142,HG01365,HG01366,2,0.264505084742929,0.587445309625957,0.148049605631114,0.029,0.761,0.21,0.505,0.412,0.084,0.749,0.251,0.95,0.05,0.864858,1,0.277768,0.586984,0.135248,0.864752,0.274789770936356,0.587053419895893,0.13815680916775,2,0.252648,0.647341,0.10001,0.899989,0.255493705961772,0.633138344752207,0.111367949286021,0.749,0.95,0.251,0.05
CLM,HG01376,0.262906,0.660515,0.076579,HG01374,HG01375,2,0.247604027837906,0.665204621526942,0.0871913506351525,0.125,0.79,0.084,0.492,0.411,0.096,0.878,0.122,0.932,0.068,0.923421,1,0.248341,0.751649,1e-05,0.99999,0.243041480573963,0.74044968138828,0.0165088380377562,2,0.301361,0.561835,0.136804,0.863196,0.284424956926247,0.574415454320425,0.141159588753328,0.932,0.878,0.122,0.068
CLM,HG01379,0.336138,0.576117,0.087746,HG01377,HG01378,2,0.323642333280628,0.581030727255313,0.0953269394640588,0.274,0.711,0.015,0.383,0.441,0.175,0.93,0.07,0.871,0.129,0.912255,1,0.309714,0.596066,0.09422,0.90578,0.306811876394742,0.593335451469787,0.0998526721354714,2,0.380073,0.589545,0.030382,0.969618,0.363467848916014,0.59002583038867,0.0465063206953158,0.871,0.93,0.129,0.07
CLM,HG01385,0.23152,0.736679,0.031801,HG01383,HG01384,2,0.235090536470116,0.721770100008138,0.0431393635217459,0.24,0.75,0.011,0.189,0.74,0.071,0.935,0.065,0.979,0.021,0.968199,1,0.231547,0.749415,0.019037,0.980962,0.226498684085608,0.739487686148058,0.0340136297663345,2,0.232643,0.721783,0.045574,0.954426,0.231530848725988,0.713435695219579,0.055033456054433,0.979,0.935,0.065,0.021
CLM,HG01391,0.224333,0.610574,0.165093,HG01389,HG01390,2,0.223060449215598,0.595675634074865,0.181263916709537,0.543,0.457,0,0.504,0.496,0,0.696,0.304,0.957,0.043,0.834907,1,0.138493,0.815428,0.04608,0.953921,0.149310493409699,0.800353684145682,0.050335822444619,2,0.283589,0.439552,0.276859,0.723141,0.263781488082749,0.460752978512259,0.275465533404992,0.957,0.696,0.304,0.043
CLM,HG01433,0.250736,0.68141,0.067854,HG01431,HG01432,1,0.252368956388189,0.669460293117766,0.0781707504940444,0.336,0.57,0.094,0.108,0.817,0.075,0.919,0.081,0.921,0.079,0.932146,1,0.275144,0.617507,0.107349,0.892651,0.267764013354473,0.613344713686185,0.118891272959342,2,0.239554,0.738634,0.021812,0.978188,0.238008380678382,0.730381699022777,0.0316099202988405,0.921,0.919,0.079,0.081
CLM,HG01439,0.064092,0.935898,1e-05,HG01437,HG01438,2,0.0745161831212623,0.914439041093459,0.0110447757852789,0.036,0.944,0.021,0.141,0.857,0.002,0.978,0.022,0.993,0.007,0.99999,1,0.114248,0.885742,1e-05,0.99999,0.123891722942768,0.860773567014477,0.0153347100427553,2,0.045067,0.954923,1e-05,0.99999,0.0475752221557214,0.939746626912579,0.0126781509316994,0.993,0.978,0.022,0.007
CLM,HG01457,0.408872,0.563775,0.027353,HG01455,HG01456,1,0.400565968314254,0.554839093326483,0.0445949383592629,0.566,0.388,0.046,0.204,0.758,0.038,0.967,0.033,0.939,0.061,0.972647,1,0.3931,0.5769,0.03,0.97,0.364970457620106,0.593077745405899,0.0419517969739949,2,0.389886,0.567491,0.042623,0.957377,0.3696388517773,0.571658060137623,0.0587030880850776,0.939,0.967,0.033,0.061
CLM,HG01463,0.36109,0.401411,0.2375,HG01461,HG01462,2,0.346111798366048,0.423769145555106,0.230119056078846,0.561,0.439,0,0.53,0.47,0,0.603,0.397,0.912,0.088,0.762501,1,0.379499,0.44163,0.178872,0.821129,0.373248943083655,0.44459541371242,0.182155643203925,2,0.328885,0.379768,0.291346,0.708653,0.313984691731477,0.398445788741496,0.287569519527027,0.912,0.603,0.088,0.397
CLM,HG01466,0.255193,0.642036,0.102772,HG01464,HG01465,2,0.245674936353836,0.635433992904162,0.118891070742001,0.24,0.61,0.15,0.192,0.715,0.093,0.864,0.136,0.896,0.104,0.897229,1,0.310971,0.505961,0.183068,0.816932,0.3275173814598,0.491403118705198,0.181079499835003,2,0.1813,0.81869,1e-05,0.99999,0.174179203338384,0.812166187677632,0.0136546089839841,0.896,0.864,0.104,0.136
